client_id,state,start_time,end_time
EMBOA_GUT_S01,eda_std_medium,150,155
EMBOA_GUT_S01,temp_low,150,155
EMBOA_GUT_S01,emo_neutral,150,170
EMBOA_GUT_S01,temp_low,155,160
EMBOA_GUT_S01,eda_std_high,155,165
EMBOA_GUT_S01,temp_high,160,165
EMBOA_GUT_S01,eda_std_high,165,170
EMBOA_GUT_S01,temp_high,165,170
EMBOA_GUT_S01,eda_std_medium,170,175
EMBOA_GUT_S01,temp_low,170,175
EMBOA_GUT_S01,emo_neutral,170,185
EMBOA_GUT_S01,temp_low,175,180
EMBOA_GUT_S01,eda_std_high,175,190
EMBOA_GUT_S01,temp_medium,180,185
EMBOA_GUT_S01,emo_neutral,185,190
EMBOA_GUT_S01,temp_low,185,190
EMBOA_GUT_S01,emo_content,190,195
EMBOA_GUT_S01,temp_high,190,195
EMBOA_GUT_S01,eda_std_high,190,200
EMBOA_GUT_S01,temp_low,195,200
EMBOA_GUT_S01,emo_neutral,195,205
EMBOA_GUT_S01,eda_std_high,200,205
EMBOA_GUT_S01,temp_medium,200,205
EMBOA_GUT_S01,eda_std_high,205,210
EMBOA_GUT_S01,temp_medium,205,210
EMBOA_GUT_S01,emo_neutral,205,220
EMBOA_GUT_S01,eda_std_medium,210,215
EMBOA_GUT_S01,temp_low,210,215
EMBOA_GUT_S01,eda_std_medium,215,220
EMBOA_GUT_S01,temp_low,215,220
EMBOA_GUT_S01,eda_std_high,220,225
EMBOA_GUT_S01,emo_content,220,225
EMBOA_GUT_S01,temp_high,220,225
EMBOA_GUT_S01,eda_std_high,225,230
EMBOA_GUT_S01,temp_high,225,230
EMBOA_GUT_S01,emo_neutral,225,255
EMBOA_GUT_S01,eda_std_high,230,235
EMBOA_GUT_S01,temp_high,230,235
EMBOA_GUT_S01,eda_std_medium,235,240
EMBOA_GUT_S01,temp_low,235,240
EMBOA_GUT_S01,eda_std_medium,240,245
EMBOA_GUT_S01,temp_high,240,245
EMBOA_GUT_S01,eda_std_medium,245,250
EMBOA_GUT_S01,temp_low,245,250
EMBOA_GUT_S01,eda_std_high,250,255
EMBOA_GUT_S01,temp_high,250,255
EMBOA_GUT_S01,eda_std_medium,255,260
EMBOA_GUT_S01,emo_neutral,255,260
EMBOA_GUT_S01,temp_low,255,260
EMBOA_GUT_S01,eda_std_high,260,265
EMBOA_GUT_S01,emo_neutral,260,265
EMBOA_GUT_S01,temp_high,260,265
EMBOA_GUT_S01,eda_std_high,265,270
EMBOA_GUT_S01,emo_excited,265,270
EMBOA_GUT_S01,temp_low,265,270
EMBOA_GUT_S01,eda_std_high,270,275
EMBOA_GUT_S01,emo_neutral,270,275
EMBOA_GUT_S01,temp_high,270,275
EMBOA_GUT_S01,eda_std_medium,275,280
EMBOA_GUT_S01,emo_neutral,275,280
EMBOA_GUT_S01,temp_low,275,280
EMBOA_GUT_S01,eda_std_high,280,285
EMBOA_GUT_S01,emo_neutral,280,285
EMBOA_GUT_S01,temp_high,280,285
EMBOA_GUT_S01,eda_std_medium,285,290
EMBOA_GUT_S01,emo_content,285,290
EMBOA_GUT_S01,temp_low,285,290
EMBOA_GUT_S01,eda_std_high,290,295
EMBOA_GUT_S01,temp_high,290,295
EMBOA_GUT_S01,emo_neutral,290,305
EMBOA_GUT_S01,eda_medium,295,300
EMBOA_GUT_S01,eda_std_medium,295,300
EMBOA_GUT_S01,temp_low,295,300
EMBOA_GUT_S01,eda_high,300,305
EMBOA_GUT_S01,eda_std_high,300,305
EMBOA_GUT_S01,temp_high,300,305
EMBOA_GUT_S01,eda_medium,305,310
EMBOA_GUT_S01,eda_std_medium,305,310
EMBOA_GUT_S01,emo_alert,305,310
EMBOA_GUT_S01,temp_low,305,310
EMBOA_GUT_S01,eda_high,310,315
EMBOA_GUT_S01,eda_std_medium,310,315
EMBOA_GUT_S01,emo_neutral,310,315
EMBOA_GUT_S01,temp_high,310,315
EMBOA_GUT_S01,eda_medium,315,320
EMBOA_GUT_S01,eda_std_medium,315,320
EMBOA_GUT_S01,emo_excited,315,320
EMBOA_GUT_S01,temp_low,315,320
EMBOA_GUT_S01,eda_high,320,325
EMBOA_GUT_S01,eda_std_high,320,325
EMBOA_GUT_S01,emo_neutral,320,325
EMBOA_GUT_S01,temp_medium,320,325
EMBOA_GUT_S01,eda_high,325,330
EMBOA_GUT_S01,eda_std_high,325,330
EMBOA_GUT_S01,emo_neutral,325,330
EMBOA_GUT_S01,temp_medium,325,330
EMBOA_GUT_S01,eda_medium,330,335
EMBOA_GUT_S01,eda_std_medium,330,335
EMBOA_GUT_S01,emo_excited,330,335
EMBOA_GUT_S01,temp_low,330,335
EMBOA_GUT_S01,eda_high,335,340
EMBOA_GUT_S01,eda_std_high,335,340
EMBOA_GUT_S01,emo_content,335,340
EMBOA_GUT_S01,temp_high,335,340
EMBOA_GUT_S01,eda_high,340,345
EMBOA_GUT_S01,eda_std_high,340,345
EMBOA_GUT_S01,emo_neutral,340,345
EMBOA_GUT_S01,temp_high,340,345
EMBOA_GUT_S01,eda_high,345,350
EMBOA_GUT_S01,eda_max_high,345,350
EMBOA_GUT_S01,eda_std_medium,345,350
EMBOA_GUT_S01,emo_neutral,345,350
EMBOA_GUT_S01,temp_medium,345,350
EMBOA_GUT_S01,eda_high,350,355
EMBOA_GUT_S01,eda_max_high,350,355
EMBOA_GUT_S01,eda_std_high,350,355
EMBOA_GUT_S01,emo_neutral,350,355
EMBOA_GUT_S01,temp_medium,350,355
EMBOA_GUT_S01,eda_max_high,355,360
EMBOA_GUT_S01,eda_medium,355,360
EMBOA_GUT_S01,eda_std_medium,355,360
EMBOA_GUT_S01,emo_content,355,360
EMBOA_GUT_S01,temp_high,355,360
EMBOA_GUT_S01,eda_high,360,365
EMBOA_GUT_S01,eda_max_high,360,365
EMBOA_GUT_S01,eda_std_high,360,365
EMBOA_GUT_S01,temp_medium,360,365
EMBOA_GUT_S01,emo_neutral,360,370
EMBOA_GUT_S01,eda_high,365,370
EMBOA_GUT_S01,eda_max_high,365,370
EMBOA_GUT_S01,eda_std_high,365,370
EMBOA_GUT_S01,temp_medium,365,370
EMBOA_GUT_S01,eda_max_medium,370,375
EMBOA_GUT_S01,eda_medium,370,375
EMBOA_GUT_S01,eda_std_medium,370,375
EMBOA_GUT_S01,temp_low,370,375
EMBOA_GUT_S01,emo_neutral,370,385
EMBOA_GUT_S01,eda_high,375,380
EMBOA_GUT_S01,eda_max_high,375,380
EMBOA_GUT_S01,eda_std_high,375,380
EMBOA_GUT_S01,temp_medium,375,380
EMBOA_GUT_S01,eda_max_medium,380,385
EMBOA_GUT_S01,eda_medium,380,385
EMBOA_GUT_S01,eda_std_medium,380,385
EMBOA_GUT_S01,temp_low,380,385
EMBOA_GUT_S01,eda_max_high,385,390
EMBOA_GUT_S01,eda_medium,385,390
EMBOA_GUT_S01,eda_std_high,385,390
EMBOA_GUT_S01,emo_excited,385,390
EMBOA_GUT_S01,temp_high,385,390
EMBOA_GUT_S01,eda_high,390,395
EMBOA_GUT_S01,eda_max_high,390,395
EMBOA_GUT_S01,eda_std_high,390,395
EMBOA_GUT_S01,emo_neutral,390,395
EMBOA_GUT_S01,temp_medium,390,395
EMBOA_GUT_S01,eda_max_high,395,400
EMBOA_GUT_S01,eda_medium,395,400
EMBOA_GUT_S01,eda_std_high,395,400
EMBOA_GUT_S01,emo_alert,395,400
EMBOA_GUT_S01,temp_high,395,400
EMBOA_GUT_S01,eda_high,400,405
EMBOA_GUT_S01,eda_max_high,400,405
EMBOA_GUT_S01,eda_std_high,400,405
EMBOA_GUT_S01,emo_neutral,400,405
EMBOA_GUT_S01,temp_medium,400,405
EMBOA_GUT_S01,eda_high,405,410
EMBOA_GUT_S01,eda_max_high,405,410
EMBOA_GUT_S01,eda_std_high,405,410
EMBOA_GUT_S01,emo_alert,405,410
EMBOA_GUT_S01,temp_medium,405,410
EMBOA_GUT_S01,eda_high,410,415
EMBOA_GUT_S01,eda_max_high,410,415
EMBOA_GUT_S01,eda_std_high,410,415
EMBOA_GUT_S01,temp_medium,410,415
EMBOA_GUT_S01,emo_neutral,410,480
EMBOA_GUT_S01,eda_max_medium,415,420
EMBOA_GUT_S01,eda_medium,415,420
EMBOA_GUT_S01,temp_low,415,420
EMBOA_GUT_S01,eda_std_medium,415,425
EMBOA_GUT_S01,eda_high,420,425
EMBOA_GUT_S01,eda_max_high,420,425
EMBOA_GUT_S01,temp_medium,420,425
EMBOA_GUT_S01,eda_max_medium,425,430
EMBOA_GUT_S01,eda_medium,425,430
EMBOA_GUT_S01,eda_std_low,425,430
EMBOA_GUT_S01,hr_high,425,430
EMBOA_GUT_S01,temp_low,425,430
EMBOA_GUT_S01,eda_max_medium,430,435
EMBOA_GUT_S01,eda_medium,430,435
EMBOA_GUT_S01,eda_std_medium,430,435
EMBOA_GUT_S01,hr_high,430,435
EMBOA_GUT_S01,temp_low,430,435
EMBOA_GUT_S01,eda_high,435,440
EMBOA_GUT_S01,eda_max_high,435,440
EMBOA_GUT_S01,eda_std_high,435,440
EMBOA_GUT_S01,hr_medium,435,440
EMBOA_GUT_S01,temp_medium,435,440
EMBOA_GUT_S01,eda_max_medium,440,445
EMBOA_GUT_S01,eda_medium,440,445
EMBOA_GUT_S01,eda_std_medium,440,445
EMBOA_GUT_S01,hr_high,440,445
EMBOA_GUT_S01,temp_low,440,445
EMBOA_GUT_S01,eda_max_medium,445,450
EMBOA_GUT_S01,eda_medium,445,450
EMBOA_GUT_S01,eda_std_medium,445,450
EMBOA_GUT_S01,hr_high,445,450
EMBOA_GUT_S01,temp_low,445,450
EMBOA_GUT_S01,eda_high,450,455
EMBOA_GUT_S01,eda_max_high,450,455
EMBOA_GUT_S01,eda_std_high,450,455
EMBOA_GUT_S01,hr_medium,450,455
EMBOA_GUT_S01,temp_medium,450,455
EMBOA_GUT_S01,eda_max_medium,455,460
EMBOA_GUT_S01,eda_medium,455,460
EMBOA_GUT_S01,eda_std_low,455,460
EMBOA_GUT_S01,hr_high,455,460
EMBOA_GUT_S01,temp_low,455,460
EMBOA_GUT_S01,eda_high,460,465
EMBOA_GUT_S01,eda_max_high,460,465
EMBOA_GUT_S01,eda_std_high,460,465
EMBOA_GUT_S01,hr_medium,460,465
EMBOA_GUT_S01,temp_medium,460,465
EMBOA_GUT_S01,eda_std_medium,465,510
EMBOA_GUT_S01,eda_max_medium,465,550
EMBOA_GUT_S01,eda_medium,465,550
EMBOA_GUT_S01,hr_high,465,580
EMBOA_GUT_S01,temp_low,465,580
EMBOA_GUT_S01,emo_content,480,485
EMBOA_GUT_S01,emo_neutral,485,490
EMBOA_GUT_S01,emo_sad,490,500
EMBOA_GUT_S01,emo_neutral,500,535
EMBOA_GUT_S01,eda_std_low,510,515
EMBOA_GUT_S01,eda_std_medium,515,540
EMBOA_GUT_S01,emo_content,535,540
EMBOA_GUT_S01,eda_std_low,540,545
EMBOA_GUT_S01,emo_neutral,540,580
EMBOA_GUT_S01,eda_std_high,545,550
EMBOA_GUT_S01,eda_low,550,580
EMBOA_GUT_S01,eda_max_low,550,580
EMBOA_GUT_S01,eda_std_low,550,580
EMBOA_GUT_S02,eda_std_medium,5,10
EMBOA_GUT_S02,emo_content,5,10
EMBOA_GUT_S02,hr_high,5,10
EMBOA_GUT_S02,temp_high,5,10
EMBOA_GUT_S02,eda_max_low,5,65
EMBOA_GUT_S02,eda_low,5,80
EMBOA_GUT_S02,eda_std_high,10,15
EMBOA_GUT_S02,emo_neutral,10,15
EMBOA_GUT_S02,hr_medium,10,15
EMBOA_GUT_S02,temp_low,10,15
EMBOA_GUT_S02,eda_std_medium,15,20
EMBOA_GUT_S02,hr_high,15,20
EMBOA_GUT_S02,temp_high,15,20
EMBOA_GUT_S02,emo_neutral,15,25
EMBOA_GUT_S02,eda_std_high,20,25
EMBOA_GUT_S02,hr_high,20,25
EMBOA_GUT_S02,temp_low,20,25
EMBOA_GUT_S02,eda_std_medium,25,30
EMBOA_GUT_S02,emo_neutral,25,30
EMBOA_GUT_S02,hr_low,25,30
EMBOA_GUT_S02,temp_low,25,30
EMBOA_GUT_S02,eda_std_low,30,35
EMBOA_GUT_S02,emo_neutral,30,35
EMBOA_GUT_S02,hr_medium,30,35
EMBOA_GUT_S02,temp_high,30,35
EMBOA_GUT_S02,eda_std_high,35,40
EMBOA_GUT_S02,emo_content,35,40
EMBOA_GUT_S02,hr_high,35,40
EMBOA_GUT_S02,temp_low,35,40
EMBOA_GUT_S02,eda_std_low,40,45
EMBOA_GUT_S02,emo_content,40,45
EMBOA_GUT_S02,hr_low,40,45
EMBOA_GUT_S02,temp_low,40,45
EMBOA_GUT_S02,eda_std_medium,45,50
EMBOA_GUT_S02,emo_neutral,45,50
EMBOA_GUT_S02,hr_medium,45,50
EMBOA_GUT_S02,temp_high,45,50
EMBOA_GUT_S02,eda_std_low,50,55
EMBOA_GUT_S02,emo_upset,50,55
EMBOA_GUT_S02,hr_medium,50,55
EMBOA_GUT_S02,temp_high,50,55
EMBOA_GUT_S02,eda_std_medium,55,60
EMBOA_GUT_S02,emo_neutral,55,60
EMBOA_GUT_S02,hr_high,55,60
EMBOA_GUT_S02,temp_high,55,60
EMBOA_GUT_S02,eda_std_medium,60,65
EMBOA_GUT_S02,emo_neutral,60,65
EMBOA_GUT_S02,hr_high,60,65
EMBOA_GUT_S02,temp_high,60,65
EMBOA_GUT_S02,eda_max_low,65,70
EMBOA_GUT_S02,eda_std_high,65,70
EMBOA_GUT_S02,emo_neutral,65,70
EMBOA_GUT_S02,hr_high,65,70
EMBOA_GUT_S02,temp_high,65,70
EMBOA_GUT_S02,eda_max_medium,70,75
EMBOA_GUT_S02,eda_std_high,70,75
EMBOA_GUT_S02,emo_neutral,70,75
EMBOA_GUT_S02,hr_high,70,75
EMBOA_GUT_S02,temp_low,70,75
EMBOA_GUT_S02,eda_max_low,75,80
EMBOA_GUT_S02,eda_std_medium,75,80
EMBOA_GUT_S02,emo_neutral,75,80
EMBOA_GUT_S02,temp_high,75,80
EMBOA_GUT_S02,hr_high,75,95
EMBOA_GUT_S02,eda_max_medium,80,85
EMBOA_GUT_S02,eda_medium,80,85
EMBOA_GUT_S02,eda_std_high,80,85
EMBOA_GUT_S02,temp_low,80,85
EMBOA_GUT_S02,emo_neutral,80,130
EMBOA_GUT_S02,eda_low,85,90
EMBOA_GUT_S02,eda_max_low,85,90
EMBOA_GUT_S02,eda_std_medium,85,90
EMBOA_GUT_S02,temp_low,85,90
EMBOA_GUT_S02,eda_low,90,95
EMBOA_GUT_S02,eda_max_low,90,95
EMBOA_GUT_S02,eda_std_low,90,95
EMBOA_GUT_S02,temp_low,90,95
EMBOA_GUT_S02,eda_low,95,100
EMBOA_GUT_S02,eda_max_low,95,100
EMBOA_GUT_S02,eda_std_high,95,100
EMBOA_GUT_S02,hr_high,95,100
EMBOA_GUT_S02,temp_low,95,100
EMBOA_GUT_S02,eda_max_medium,100,105
EMBOA_GUT_S02,eda_medium,100,105
EMBOA_GUT_S02,eda_std_medium,100,105
EMBOA_GUT_S02,hr_high,100,105
EMBOA_GUT_S02,temp_low,100,105
EMBOA_GUT_S02,eda_max_medium,105,110
EMBOA_GUT_S02,eda_medium,105,110
EMBOA_GUT_S02,eda_std_high,105,110
EMBOA_GUT_S02,hr_high,105,110
EMBOA_GUT_S02,temp_low,105,110
EMBOA_GUT_S02,eda_max_medium,110,115
EMBOA_GUT_S02,eda_medium,110,115
EMBOA_GUT_S02,eda_std_high,110,115
EMBOA_GUT_S02,hr_high,110,115
EMBOA_GUT_S02,temp_low,110,115
EMBOA_GUT_S02,eda_low,115,120
EMBOA_GUT_S02,eda_max_low,115,120
EMBOA_GUT_S02,eda_std_medium,115,120
EMBOA_GUT_S02,hr_high,115,120
EMBOA_GUT_S02,temp_low,115,120
EMBOA_GUT_S02,eda_low,120,125
EMBOA_GUT_S02,eda_max_low,120,125
EMBOA_GUT_S02,hr_medium,120,125
EMBOA_GUT_S02,temp_high,120,125
EMBOA_GUT_S02,eda_std_high,120,130
EMBOA_GUT_S02,eda_max_medium,125,130
EMBOA_GUT_S02,eda_medium,125,130
EMBOA_GUT_S02,hr_high,125,130
EMBOA_GUT_S02,temp_low,125,130
EMBOA_GUT_S02,eda_low,130,135
EMBOA_GUT_S02,eda_max_low,130,135
EMBOA_GUT_S02,eda_std_medium,130,135
EMBOA_GUT_S02,emo_neutral,130,135
EMBOA_GUT_S02,hr_high,130,135
EMBOA_GUT_S02,temp_low,130,135
EMBOA_GUT_S02,eda_low,135,140
EMBOA_GUT_S02,eda_max_low,135,140
EMBOA_GUT_S02,eda_std_high,135,140
EMBOA_GUT_S02,emo_excited,135,140
EMBOA_GUT_S02,hr_medium,135,140
EMBOA_GUT_S02,temp_high,135,140
EMBOA_GUT_S02,eda_low,140,145
EMBOA_GUT_S02,eda_max_low,140,145
EMBOA_GUT_S02,emo_excited,140,145
EMBOA_GUT_S02,hr_medium,140,145
EMBOA_GUT_S02,temp_high,140,145
EMBOA_GUT_S02,eda_std_high,140,150
EMBOA_GUT_S02,eda_low,145,150
EMBOA_GUT_S02,eda_max_low,145,150
EMBOA_GUT_S02,hr_high,145,150
EMBOA_GUT_S02,temp_low,145,150
EMBOA_GUT_S02,emo_neutral,145,170
EMBOA_GUT_S02,eda_max_medium,150,155
EMBOA_GUT_S02,eda_medium,150,155
EMBOA_GUT_S02,temp_low,150,155
EMBOA_GUT_S02,eda_std_high,150,160
EMBOA_GUT_S02,hr_high,150,180
EMBOA_GUT_S02,eda_max_medium,155,160
EMBOA_GUT_S02,eda_medium,155,160
EMBOA_GUT_S02,temp_low,155,160
EMBOA_GUT_S02,eda_max_medium,160,165
EMBOA_GUT_S02,eda_medium,160,165
EMBOA_GUT_S02,eda_std_medium,160,165
EMBOA_GUT_S02,temp_low,160,165
EMBOA_GUT_S02,eda_max_medium,165,170
EMBOA_GUT_S02,eda_medium,165,170
EMBOA_GUT_S02,eda_std_medium,165,170
EMBOA_GUT_S02,temp_low,165,170
EMBOA_GUT_S02,eda_low,170,175
EMBOA_GUT_S02,eda_max_low,170,175
EMBOA_GUT_S02,eda_std_medium,170,175
EMBOA_GUT_S02,temp_high,170,175
EMBOA_GUT_S02,emo_neutral,170,205
EMBOA_GUT_S02,eda_low,175,180
EMBOA_GUT_S02,eda_max_low,175,180
EMBOA_GUT_S02,eda_std_high,175,180
EMBOA_GUT_S02,temp_low,175,180
EMBOA_GUT_S02,eda_max_medium,180,185
EMBOA_GUT_S02,eda_medium,180,185
EMBOA_GUT_S02,eda_std_high,180,185
EMBOA_GUT_S02,hr_medium,180,185
EMBOA_GUT_S02,temp_low,180,185
EMBOA_GUT_S02,eda_low,185,190
EMBOA_GUT_S02,eda_max_low,185,190
EMBOA_GUT_S02,eda_std_medium,185,190
EMBOA_GUT_S02,hr_high,185,190
EMBOA_GUT_S02,temp_low,185,190
EMBOA_GUT_S02,eda_low,190,195
EMBOA_GUT_S02,eda_max_low,190,195
EMBOA_GUT_S02,eda_std_medium,190,195
EMBOA_GUT_S02,hr_medium,190,195
EMBOA_GUT_S02,temp_high,190,195
EMBOA_GUT_S02,eda_max_medium,195,200
EMBOA_GUT_S02,eda_medium,195,200
EMBOA_GUT_S02,eda_std_high,195,200
EMBOA_GUT_S02,hr_low,195,200
EMBOA_GUT_S02,temp_low,195,200
EMBOA_GUT_S02,eda_low,200,205
EMBOA_GUT_S02,eda_max_low,200,205
EMBOA_GUT_S02,eda_std_medium,200,205
EMBOA_GUT_S02,hr_high,200,205
EMBOA_GUT_S02,temp_low,200,205
EMBOA_GUT_S02,eda_low,205,210
EMBOA_GUT_S02,eda_max_low,205,210
EMBOA_GUT_S02,eda_std_medium,205,210
EMBOA_GUT_S02,hr_medium,205,210
EMBOA_GUT_S02,temp_high,205,210
EMBOA_GUT_S02,emo_neutral,205,260
EMBOA_GUT_S02,eda_max_medium,210,215
EMBOA_GUT_S02,eda_medium,210,215
EMBOA_GUT_S02,eda_std_medium,210,215
EMBOA_GUT_S02,hr_low,210,215
EMBOA_GUT_S02,temp_low,210,215
EMBOA_GUT_S02,eda_low,215,220
EMBOA_GUT_S02,eda_max_low,215,220
EMBOA_GUT_S02,eda_std_medium,215,220
EMBOA_GUT_S02,hr_high,215,220
EMBOA_GUT_S02,temp_low,215,220
EMBOA_GUT_S02,eda_low,220,225
EMBOA_GUT_S02,eda_max_low,220,225
EMBOA_GUT_S02,eda_std_high,220,225
EMBOA_GUT_S02,hr_high,220,225
EMBOA_GUT_S02,temp_low,220,225
EMBOA_GUT_S02,eda_low,225,230
EMBOA_GUT_S02,eda_max_low,225,230
EMBOA_GUT_S02,eda_std_medium,225,230
EMBOA_GUT_S02,hr_high,225,230
EMBOA_GUT_S02,temp_low,225,230
EMBOA_GUT_S02,eda_low,230,235
EMBOA_GUT_S02,eda_max_low,230,235
EMBOA_GUT_S02,eda_std_high,230,235
EMBOA_GUT_S02,hr_high,230,235
EMBOA_GUT_S02,temp_low,230,235
EMBOA_GUT_S02,eda_max_medium,235,240
EMBOA_GUT_S02,eda_medium,235,240
EMBOA_GUT_S02,eda_std_medium,235,240
EMBOA_GUT_S02,hr_medium,235,240
EMBOA_GUT_S02,temp_low,235,240
EMBOA_GUT_S02,eda_low,240,245
EMBOA_GUT_S02,eda_max_low,240,245
EMBOA_GUT_S02,eda_std_high,240,245
EMBOA_GUT_S02,hr_low,240,245
EMBOA_GUT_S02,temp_high,240,245
EMBOA_GUT_S02,eda_max_medium,245,250
EMBOA_GUT_S02,eda_medium,245,250
EMBOA_GUT_S02,eda_std_medium,245,250
EMBOA_GUT_S02,hr_high,245,250
EMBOA_GUT_S02,temp_low,245,250
EMBOA_GUT_S02,eda_low,250,255
EMBOA_GUT_S02,eda_max_low,250,255
EMBOA_GUT_S02,eda_std_high,250,255
EMBOA_GUT_S02,hr_low,250,255
EMBOA_GUT_S02,temp_high,250,255
EMBOA_GUT_S02,eda_max_medium,255,260
EMBOA_GUT_S02,eda_medium,255,260
EMBOA_GUT_S02,eda_std_high,255,260
EMBOA_GUT_S02,hr_high,255,260
EMBOA_GUT_S02,temp_low,255,260
EMBOA_GUT_S02,eda_low,260,265
EMBOA_GUT_S02,eda_max_low,260,265
EMBOA_GUT_S02,eda_std_high,260,265
EMBOA_GUT_S02,hr_high,260,265
EMBOA_GUT_S02,temp_low,260,265
EMBOA_GUT_S02,emo_neutral,260,270
EMBOA_GUT_S02,eda_low,265,270
EMBOA_GUT_S02,eda_max_low,265,270
EMBOA_GUT_S02,eda_std_medium,265,270
EMBOA_GUT_S02,hr_low,265,270
EMBOA_GUT_S02,temp_high,265,270
EMBOA_GUT_S02,eda_low,270,275
EMBOA_GUT_S02,eda_max_low,270,275
EMBOA_GUT_S02,eda_std_high,270,275
EMBOA_GUT_S02,hr_low,270,275
EMBOA_GUT_S02,temp_high,270,275
EMBOA_GUT_S02,emo_neutral,270,290
EMBOA_GUT_S02,eda_low,275,280
EMBOA_GUT_S02,eda_max_low,275,280
EMBOA_GUT_S02,eda_std_medium,275,280
