client_id,state,start_time,end_time
EmoWorker_v2_P1,eda_medium,1671068429.9646018,1671068434.9646018
EmoWorker_v2_P1,eda_scr_amp_high,1671068429.9646018,1671068439.9646018
EmoWorker_v2_P1,eda_peaks_medium,1671068429.9646018,1671068444.9646018
EmoWorker_v2_P1,eda_scr_auc_high,1671068429.9646018,1671068444.9646018
EmoWorker_v2_P1,eda_max_high,1671068429.9646018,1671068459.9646018
EmoWorker_v2_P1,eda_std_high,1671068429.9646018,1671068459.9646018
EmoWorker_v2_P1,emo_content,1671068429.9646018,1671068459.9646018
EmoWorker_v2_P1,eda_high,1671068434.9646018,1671068439.9646018
EmoWorker_v2_P1,eda_medium,1671068439.9646018,1671068444.9646018
EmoWorker_v2_P1,eda_scr_amp_medium,1671068439.9646018,1671068444.9646018
EmoWorker_v2_P1,eda_scr_auc_medium,1671068444.9646018,1671068449.9646018
EmoWorker_v2_P1,eda_peaks_low,1671068444.9646018,1671068454.9646018
EmoWorker_v2_P1,eda_high,1671068444.9646018,1671068459.9646018
EmoWorker_v2_P1,eda_scr_amp_high,1671068444.9646018,1671068459.9646018
EmoWorker_v2_P1,eda_scr_auc_high,1671068449.9646018,1671068459.9646018
EmoWorker_v2_P1,eda_peaks_medium,1671068454.9646018,1671068459.9646018
EmoWorker_v2_P1,eda_peaks_low,1671068459.9646018,1671068464.9646018
EmoWorker_v2_P1,hrv_cvnn_high,1671068459.9646018,1671068464.9646018
EmoWorker_v2_P1,hrv_cvsd_high,1671068459.9646018,1671068464.9646018
EmoWorker_v2_P1,hrv_pnn20_high,1671068459.9646018,1671068464.9646018
EmoWorker_v2_P1,hrv_pnn50_high,1671068459.9646018,1671068464.9646018
EmoWorker_v2_P1,hrv_rmssd_high,1671068459.9646018,1671068464.9646018
EmoWorker_v2_P1,hrv_sdnn_high,1671068459.9646018,1671068464.9646018
EmoWorker_v2_P1,temp_low,1671068459.9646018,1671068464.9646018
EmoWorker_v2_P1,eda_peaks_medium,1671068464.9646018,1671068474.9646018
EmoWorker_v2_P1,eda_scr_auc_high,1671068464.9646018,1671068474.9646018
EmoWorker_v2_P1,eda_scr_amp_high,1671068464.9646018,1671068484.9646018
EmoWorker_v2_P1,eda_max_medium,1671068464.9646018,1671068489.9646018
EmoWorker_v2_P1,eda_medium,1671068464.9646018,1671068489.9646018
EmoWorker_v2_P1,eda_std_high,1671068464.9646018,1671068489.9646018
EmoWorker_v2_P1,emo_content,1671068464.9646018,1671068489.9646018
EmoWorker_v2_P1,eda_scr_auc_medium,1671068474.9646018,1671068479.9646018
EmoWorker_v2_P1,eda_peaks_low,1671068474.9646018,1671068484.9646018
EmoWorker_v2_P1,eda_scr_auc_high,1671068479.9646018,1671068484.9646018
EmoWorker_v2_P1,eda_peaks_medium,1671068484.9646018,1671068489.9646018
EmoWorker_v2_P1,eda_scr_amp_low,1671068484.9646018,1671068489.9646018
EmoWorker_v2_P1,eda_scr_auc_low,1671068484.9646018,1671068489.9646018
EmoWorker_v2_P1,eda_peaks_medium,1671068489.9646018,1671068504.9646018
EmoWorker_v2_P1,eda_scr_amp_high,1671068489.9646018,1671068504.9646018
EmoWorker_v2_P1,eda_scr_auc_high,1671068489.9646018,1671068504.9646018
EmoWorker_v2_P1,eda_high,1671068489.9646018,1671068509.9646018
EmoWorker_v2_P1,eda_max_high,1671068489.9646018,1671068514.9646018
EmoWorker_v2_P1,eda_std_high,1671068489.9646018,1671068519.9646018
EmoWorker_v2_P1,emo_content,1671068489.9646018,1671068519.9646018
EmoWorker_v2_P1,eda_scr_amp_medium,1671068504.9646018,1671068509.9646018
EmoWorker_v2_P1,eda_scr_auc_medium,1671068504.9646018,1671068509.9646018
EmoWorker_v2_P1,eda_peaks_low,1671068504.9646018,1671068514.9646018
EmoWorker_v2_P1,eda_scr_amp_high,1671068509.9646018,1671068514.9646018
EmoWorker_v2_P1,eda_scr_auc_high,1671068509.9646018,1671068514.9646018
EmoWorker_v2_P1,eda_medium,1671068509.9646018,1671068519.9646018
EmoWorker_v2_P1,eda_max_medium,1671068514.9646018,1671068519.9646018
EmoWorker_v2_P1,eda_peaks_medium,1671068514.9646018,1671068519.9646018
EmoWorker_v2_P1,eda_scr_amp_medium,1671068514.9646018,1671068519.9646018
EmoWorker_v2_P1,eda_scr_auc_low,1671068514.9646018,1671068519.9646018
EmoWorker_v2_P1,eda_max_high,1671068519.9646018,1671068524.9646018
EmoWorker_v2_P1,eda_scr_amp_high,1671068519.9646018,1671068524.9646018
EmoWorker_v2_P1,eda_scr_auc_high,1671068519.9646018,1671068524.9646018
EmoWorker_v2_P1,eda_peaks_medium,1671068519.9646018,1671068529.9646018
EmoWorker_v2_P1,emo_content,1671068519.9646018,1671068539.9646018
EmoWorker_v2_P1,eda_medium,1671068519.9646018,1671068544.9646018
EmoWorker_v2_P1,eda_std_high,1671068519.9646018,1671068549.9646018
EmoWorker_v2_P1,eda_scr_auc_low,1671068524.9646018,1671068529.9646018
EmoWorker_v2_P1,eda_max_medium,1671068524.9646018,1671068534.9646018
EmoWorker_v2_P1,eda_scr_amp_medium,1671068524.9646018,1671068534.9646018
EmoWorker_v2_P1,eda_peaks_low,1671068529.9646018,1671068534.9646018
EmoWorker_v2_P1,eda_scr_auc_medium,1671068529.9646018,1671068534.9646018
EmoWorker_v2_P1,eda_scr_amp_high,1671068534.9646018,1671068544.9646018
EmoWorker_v2_P1,eda_scr_auc_high,1671068534.9646018,1671068544.9646018
EmoWorker_v2_P1,eda_max_high,1671068534.9646018,1671068549.9646018
EmoWorker_v2_P1,eda_peaks_medium,1671068534.9646018,1671068549.9646018
EmoWorker_v2_P1,emo_neutral,1671068539.9646018,1671068544.9646018
EmoWorker_v2_P1,eda_high,1671068544.9646018,1671068549.9646018
EmoWorker_v2_P1,eda_scr_amp_medium,1671068544.9646018,1671068549.9646018
EmoWorker_v2_P1,eda_scr_auc_low,1671068544.9646018,1671068549.9646018
EmoWorker_v2_P1,emo_content,1671068544.9646018,1671068549.9646018
EmoWorker_v2_P1,emo_content,1671068549.9646018,1671068554.9646018
EmoWorker_v2_P1,eda_peaks_medium,1671068549.9646018,1671068574.9646018
EmoWorker_v2_P1,eda_high,1671068549.9646018,1671068579.9646018
EmoWorker_v2_P1,eda_max_high,1671068549.9646018,1671068579.9646018
EmoWorker_v2_P1,eda_scr_amp_high,1671068549.9646018,1671068579.9646018
EmoWorker_v2_P1,eda_scr_auc_high,1671068549.9646018,1671068579.9646018
EmoWorker_v2_P1,eda_std_high,1671068549.9646018,1671068579.9646018
EmoWorker_v2_P1,emo_neutral,1671068554.9646018,1671068579.9646018
EmoWorker_v2_P1,eda_peaks_low,1671068574.9646018,1671068579.9646018
EmoWorker_v2_P1,eda_peaks_low,1671068579.9646018,1671068584.9646018
EmoWorker_v2_P1,temp_high,1671068579.9646018,1671068584.9646018
EmoWorker_v2_P1,eda_peaks_medium,1671068584.9646018,1671068815.314257
EmoWorker_v2_P1,eda_scr_amp_high,1671068584.9646018,1671068830.314257
EmoWorker_v2_P1,eda_scr_auc_high,1671068584.9646018,1671068830.314257
EmoWorker_v2_P1,emo_neutral,1671068584.9646018,1671068830.314257
EmoWorker_v2_P1,eda_high,1671068584.9646018,1671068840.314257
EmoWorker_v2_P1,eda_max_high,1671068584.9646018,1671068840.314257
EmoWorker_v2_P1,eda_std_high,1671068584.9646018,1671068840.314257
EmoWorker_v2_P1,eda_peaks_low,1671068815.314257,1671068830.314257
EmoWorker_v2_P1,eda_scr_amp_medium,1671068830.314257,1671068835.314257
EmoWorker_v2_P1,eda_peaks_medium,1671068830.314257,1671068840.314257
EmoWorker_v2_P1,eda_scr_auc_medium,1671068830.314257,1671068840.314257
EmoWorker_v2_P1,emo_alert,1671068830.314257,1671068840.314257
EmoWorker_v2_P1,eda_scr_amp_high,1671068835.314257,1671068840.314257
EmoWorker_v2_P1,eda_scr_amp_high,1671068840.314257,1671068860.314257
EmoWorker_v2_P1,emo_alert,1671068840.314257,1671068865.314257
EmoWorker_v2_P1,eda_high,1671068840.314257,1671068870.314257
EmoWorker_v2_P1,eda_max_high,1671068840.314257,1671068870.314257
EmoWorker_v2_P1,eda_peaks_medium,1671068840.314257,1671068870.314257
EmoWorker_v2_P1,eda_scr_auc_high,1671068840.314257,1671068870.314257
EmoWorker_v2_P1,eda_std_high,1671068840.314257,1671068870.314257
EmoWorker_v2_P1,eda_scr_amp_low,1671068860.314257,1671068865.314257
EmoWorker_v2_P1,eda_scr_amp_high,1671068865.314257,1671068870.314257
EmoWorker_v2_P1,emo_neutral,1671068865.314257,1671068870.314257
EmoWorker_v2_P1,eda_peaks_low,1671068870.314257,1671068875.314257
EmoWorker_v2_P1,hrv_cvnn_high,1671068870.314257,1671068875.314257
EmoWorker_v2_P1,hrv_cvsd_high,1671068870.314257,1671068875.314257
EmoWorker_v2_P1,hrv_pnn20_high,1671068870.314257,1671068875.314257
EmoWorker_v2_P1,hrv_pnn50_high,1671068870.314257,1671068875.314257
EmoWorker_v2_P1,hrv_rmssd_high,1671068870.314257,1671068875.314257
EmoWorker_v2_P1,hrv_sdnn_high,1671068870.314257,1671068875.314257
EmoWorker_v2_P1,temp_high,1671068870.314257,1671068875.314257
EmoWorker_v2_P1,eda_scr_amp_high,1671068875.314257,1671068880.314257
EmoWorker_v2_P1,eda_scr_auc_high,1671068875.314257,1671068880.314257
EmoWorker_v2_P1,eda_std_high,1671068875.314257,1671068880.314257
EmoWorker_v2_P1,eda_peaks_medium,1671068875.314257,1671068890.314257
EmoWorker_v2_P1,eda_high,1671068875.314257,1671068900.314257
EmoWorker_v2_P1,eda_max_high,1671068875.314257,1671068900.314257
EmoWorker_v2_P1,emo_neutral,1671068875.314257,1671068900.314257
EmoWorker_v2_P1,eda_scr_amp_medium,1671068880.314257,1671068885.314257
EmoWorker_v2_P1,eda_scr_auc_low,1671068880.314257,1671068885.314257
EmoWorker_v2_P1,eda_std_medium,1671068880.314257,1671068885.314257
EmoWorker_v2_P1,eda_scr_amp_high,1671068885.314257,1671068890.314257
EmoWorker_v2_P1,eda_scr_auc_high,1671068885.314257,1671068900.314257
EmoWorker_v2_P1,eda_std_high,1671068885.314257,1671068900.314257
EmoWorker_v2_P1,eda_scr_amp_medium,1671068890.314257,1671068895.314257
EmoWorker_v2_P1,eda_peaks_low,1671068890.314257,1671068905.314257
EmoWorker_v2_P1,eda_scr_amp_high,1671068895.314257,1671068900.314257
EmoWorker_v2_P1,eda_scr_amp_medium,1671068900.314257,1671068905.314257
EmoWorker_v2_P1,eda_scr_auc_low,1671068900.314257,1671068905.314257
EmoWorker_v2_P1,eda_high,1671068900.314257,1671068930.314257
EmoWorker_v2_P1,eda_max_high,1671068900.314257,1671068930.314257
EmoWorker_v2_P1,eda_std_high,1671068900.314257,1671068930.314257
EmoWorker_v2_P1,emo_neutral,1671068900.314257,1671068930.314257
EmoWorker_v2_P1,eda_scr_amp_high,1671068905.314257,1671068910.314257
EmoWorker_v2_P1,eda_scr_auc_high,1671068905.314257,1671068910.314257
EmoWorker_v2_P1,eda_peaks_medium,1671068905.314257,1671068920.314257
EmoWorker_v2_P1,eda_scr_amp_medium,1671068910.314257,1671068915.314257
EmoWorker_v2_P1,eda_scr_auc_low,1671068910.314257,1671068920.314257
EmoWorker_v2_P1,eda_scr_amp_low,1671068915.314257,1671068920.314257
EmoWorker_v2_P1,eda_peaks_low,1671068920.314257,1671068925.314257
EmoWorker_v2_P1,eda_scr_amp_high,1671068920.314257,1671068930.314257
EmoWorker_v2_P1,eda_scr_auc_high,1671068920.314257,1671068930.314257
EmoWorker_v2_P1,eda_peaks_medium,1671068925.314257,1671068930.314257
EmoWorker_v2_P1,eda_peaks_medium,1671068930.314257,1671068935.314257
EmoWorker_v2_P1,eda_scr_amp_high,1671068930.314257,1671068940.314257
EmoWorker_v2_P1,eda_scr_auc_high,1671068930.314257,1671068940.314257
EmoWorker_v2_P1,eda_std_high,1671068930.314257,1671068940.314257
EmoWorker_v2_P1,eda_high,1671068930.314257,1671068960.314257
EmoWorker_v2_P1,eda_max_high,1671068930.314257,1671068960.314257
EmoWorker_v2_P1,emo_neutral,1671068930.314257,1671068960.314257
EmoWorker_v2_P1,eda_peaks_low,1671068935.314257,1671068940.314257
EmoWorker_v2_P1,eda_peaks_high,1671068940.314257,1671068945.314257
EmoWorker_v2_P1,eda_scr_amp_low,1671068940.314257,1671068945.314257
EmoWorker_v2_P1,eda_scr_auc_low,1671068940.314257,1671068945.314257
EmoWorker_v2_P1,eda_std_medium,1671068940.314257,1671068945.314257
EmoWorker_v2_P1,eda_peaks_medium,1671068945.314257,1671068950.314257
EmoWorker_v2_P1,eda_scr_amp_high,1671068945.314257,1671068955.314257
EmoWorker_v2_P1,eda_scr_auc_high,1671068945.314257,1671068955.314257
EmoWorker_v2_P1,eda_std_high,1671068945.314257,1671068955.314257
EmoWorker_v2_P1,eda_peaks_low,1671068950.314257,1671068955.314257
EmoWorker_v2_P1,eda_peaks_medium,1671068955.314257,1671068960.314257
EmoWorker_v2_P1,eda_scr_amp_medium,1671068955.314257,1671068960.314257
EmoWorker_v2_P1,eda_scr_auc_low,1671068955.314257,1671068960.314257
EmoWorker_v2_P1,eda_std_medium,1671068955.314257,1671068960.314257
EmoWorker_v2_P1,eda_peaks_low,1671068960.314257,1671068965.314257
EmoWorker_v2_P1,temp_high,1671068960.314257,1671068965.314257
EmoWorker_v2_P1,eda_peaks_medium,1671068965.314257,1671068970.314257
EmoWorker_v2_P1,eda_scr_amp_high,1671068965.314257,1671068970.314257
EmoWorker_v2_P1,eda_scr_auc_high,1671068965.314257,1671068975.314257
EmoWorker_v2_P1,eda_std_high,1671068965.314257,1671068985.314257
EmoWorker_v2_P1,eda_high,1671068965.314257,1671068990.314257
EmoWorker_v2_P1,eda_max_high,1671068965.314257,1671068990.314257
EmoWorker_v2_P1,emo_neutral,1671068965.314257,1671068990.314257
EmoWorker_v2_P1,eda_peaks_low,1671068970.314257,1671068975.314257
EmoWorker_v2_P1,eda_scr_amp_medium,1671068970.314257,1671068980.314257
EmoWorker_v2_P1,eda_peaks_high,1671068975.314257,1671068980.314257
EmoWorker_v2_P1,eda_scr_auc_low,1671068975.314257,1671068980.314257
EmoWorker_v2_P1,eda_peaks_low,1671068980.314257,1671068985.314257
EmoWorker_v2_P1,eda_scr_amp_high,1671068980.314257,1671068985.314257
EmoWorker_v2_P1,eda_scr_auc_high,1671068980.314257,1671068985.314257
EmoWorker_v2_P1,eda_peaks_high,1671068985.314257,1671068990.314257
EmoWorker_v2_P1,eda_scr_amp_medium,1671068985.314257,1671068990.314257
EmoWorker_v2_P1,eda_scr_auc_low,1671068985.314257,1671068990.314257
EmoWorker_v2_P1,eda_std_medium,1671068985.314257,1671068990.314257
EmoWorker_v2_P1,eda_peaks_medium,1671068990.314257,1671068995.314257
EmoWorker_v2_P1,eda_scr_amp_high,1671068990.314257,1671069005.314257
EmoWorker_v2_P1,eda_scr_auc_high,1671068990.314257,1671069005.314257
EmoWorker_v2_P1,eda_std_high,1671068990.314257,1671069005.314257
EmoWorker_v2_P1,eda_high,1671068990.314257,1671069020.314257
EmoWorker_v2_P1,eda_max_high,1671068990.314257,1671069020.314257
EmoWorker_v2_P1,emo_neutral,1671068990.314257,1671069020.314257
EmoWorker_v2_P1,eda_peaks_low,1671068995.314257,1671069000.314257
EmoWorker_v2_P1,eda_peaks_medium,1671069000.314257,1671069005.314257
EmoWorker_v2_P1,eda_peaks_high,1671069005.314257,1671069010.314257
EmoWorker_v2_P1,eda_scr_amp_medium,1671069005.314257,1671069010.314257
EmoWorker_v2_P1,eda_scr_auc_low,1671069005.314257,1671069010.314257
EmoWorker_v2_P1,eda_std_medium,1671069005.314257,1671069010.314257
EmoWorker_v2_P1,eda_scr_auc_medium,1671069010.314257,1671069015.314257
EmoWorker_v2_P1,eda_peaks_low,1671069010.314257,1671069020.314257
EmoWorker_v2_P1,eda_scr_amp_high,1671069010.314257,1671069020.314257
EmoWorker_v2_P1,eda_std_high,1671069010.314257,1671069020.314257
EmoWorker_v2_P1,eda_scr_auc_high,1671069015.314257,1671069020.314257
EmoWorker_v2_P1,eda_peaks_medium,1671069020.314257,1671069025.314257
EmoWorker_v2_P1,eda_scr_amp_medium,1671069020.314257,1671069030.314257
EmoWorker_v2_P1,eda_scr_auc_low,1671069020.314257,1671069030.314257
EmoWorker_v2_P1,eda_std_medium,1671069020.314257,1671069030.314257
EmoWorker_v2_P1,eda_high,1671069020.314257,1671069045.314257
EmoWorker_v2_P1,eda_max_high,1671069020.314257,1671069050.314257
EmoWorker_v2_P1,emo_neutral,1671069020.314257,1671069050.314257
EmoWorker_v2_P1,eda_peaks_low,1671069025.314257,1671069045.314257
EmoWorker_v2_P1,eda_scr_amp_high,1671069030.314257,1671069035.314257
EmoWorker_v2_P1,eda_scr_auc_high,1671069030.314257,1671069035.314257
EmoWorker_v2_P1,eda_std_high,1671069030.314257,1671069050.314257
EmoWorker_v2_P1,eda_scr_auc_medium,1671069035.314257,1671069040.314257
EmoWorker_v2_P1,eda_scr_amp_medium,1671069035.314257,1671069050.314257
EmoWorker_v2_P1,eda_scr_auc_high,1671069040.314257,1671069050.314257
EmoWorker_v2_P1,eda_medium,1671069045.314257,1671069050.314257
EmoWorker_v2_P1,eda_peaks_medium,1671069045.314257,1671069050.314257
EmoWorker_v2_P1,eda_peaks_low,1671069050.314257,1671069055.314257
EmoWorker_v2_P1,hrv_cvnn_high,1671069050.314257,1671069055.314257
EmoWorker_v2_P1,hrv_cvsd_high,1671069050.314257,1671069055.314257
EmoWorker_v2_P1,hrv_pnn20_high,1671069050.314257,1671069055.314257
EmoWorker_v2_P1,hrv_pnn50_high,1671069050.314257,1671069055.314257
EmoWorker_v2_P1,hrv_rmssd_high,1671069050.314257,1671069055.314257
EmoWorker_v2_P1,hrv_sdnn_high,1671069050.314257,1671069055.314257
EmoWorker_v2_P1,temp_high,1671069050.314257,1671069055.314257
EmoWorker_v2_P1,eda_peaks_medium,1671069055.314257,1671069060.314257
EmoWorker_v2_P1,eda_scr_amp_medium,1671069055.314257,1671069060.314257
EmoWorker_v2_P1,eda_scr_auc_medium,1671069055.314257,1671069060.314257
EmoWorker_v2_P1,eda_std_medium,1671069055.314257,1671069060.314257
EmoWorker_v2_P1,emo_neutral,1671069055.314257,1671069252.365284
EmoWorker_v2_P1,eda_max_medium,1671069055.314257,1671069257.365284
EmoWorker_v2_P1,eda_medium,1671069055.314257,1671069272.365284
EmoWorker_v2_P1,eda_peaks_low,1671069060.314257,1671069247.365284
EmoWorker_v2_P1,eda_scr_amp_high,1671069060.314257,1671069252.365284
EmoWorker_v2_P1,eda_scr_auc_high,1671069060.314257,1671069252.365284
EmoWorker_v2_P1,eda_std_high,1671069060.314257,1671069272.365284
EmoWorker_v2_P1,eda_peaks_medium,1671069247.365284,1671069252.365284
EmoWorker_v2_P1,eda_peaks_low,1671069252.365284,1671069257.365284
EmoWorker_v2_P1,eda_scr_amp_medium,1671069252.365284,1671069257.365284
EmoWorker_v2_P1,eda_scr_auc_low,1671069252.365284,1671069257.365284
EmoWorker_v2_P1,emo_content,1671069252.365284,1671069257.365284
EmoWorker_v2_P1,eda_peaks_medium,1671069257.365284,1671069262.365284
EmoWorker_v2_P1,eda_scr_amp_high,1671069257.365284,1671069262.365284
EmoWorker_v2_P1,eda_max_high,1671069257.365284,1671069272.365284
EmoWorker_v2_P1,eda_scr_auc_high,1671069257.365284,1671069272.365284
EmoWorker_v2_P1,emo_relaxed,1671069257.365284,1671069272.365284
EmoWorker_v2_P1,eda_scr_amp_medium,1671069262.365284,1671069267.365284
EmoWorker_v2_P1,eda_peaks_low,1671069262.365284,1671069272.365284
EmoWorker_v2_P1,eda_scr_amp_high,1671069267.365284,1671069272.365284
EmoWorker_v2_P1,eda_max_high,1671069272.365284,1671069277.365284
EmoWorker_v2_P1,eda_peaks_medium,1671069272.365284,1671069277.365284
EmoWorker_v2_P1,eda_scr_auc_medium,1671069272.365284,1671069277.365284
EmoWorker_v2_P1,eda_std_medium,1671069272.365284,1671069277.365284
EmoWorker_v2_P1,eda_scr_amp_medium,1671069272.365284,1671069292.365284
EmoWorker_v2_P1,eda_medium,1671069272.365284,1671069302.365284
EmoWorker_v2_P1,emo_calm,1671069272.365284,1671069302.365284
EmoWorker_v2_P1,eda_peaks_high,1671069277.365284,1671069282.365284
EmoWorker_v2_P1,eda_scr_auc_low,1671069277.365284,1671069282.365284
EmoWorker_v2_P1,eda_std_low,1671069277.365284,1671069282.365284
EmoWorker_v2_P1,eda_max_medium,1671069277.365284,1671069287.365284
EmoWorker_v2_P1,eda_peaks_medium,1671069282.365284,1671069287.365284
EmoWorker_v2_P1,eda_scr_auc_medium,1671069282.365284,1671069287.365284
EmoWorker_v2_P1,eda_std_high,1671069282.365284,1671069302.365284
EmoWorker_v2_P1,eda_max_high,1671069287.365284,1671069297.365284
EmoWorker_v2_P1,eda_peaks_low,1671069287.365284,1671069297.365284
EmoWorker_v2_P1,eda_scr_auc_high,1671069287.365284,1671069297.365284
EmoWorker_v2_P1,eda_scr_amp_high,1671069292.365284,1671069302.365284
EmoWorker_v2_P1,eda_max_medium,1671069297.365284,1671069302.365284
EmoWorker_v2_P1,eda_peaks_medium,1671069297.365284,1671069302.365284
EmoWorker_v2_P1,eda_scr_auc_medium,1671069297.365284,1671069302.365284
EmoWorker_v2_P1,eda_peaks_medium,1671069302.365284,1671069307.365284
EmoWorker_v2_P1,eda_scr_amp_high,1671069302.365284,1671069307.365284
EmoWorker_v2_P1,eda_scr_auc_high,1671069302.365284,1671069307.365284
EmoWorker_v2_P1,eda_max_medium,1671069302.365284,1671069317.365284
EmoWorker_v2_P1,eda_std_high,1671069302.365284,1671069327.365284
EmoWorker_v2_P1,eda_medium,1671069302.365284,1671069332.365284
EmoWorker_v2_P1,emo_calm,1671069302.365284,1671069332.365284
EmoWorker_v2_P1,eda_peaks_high,1671069307.365284,1671069312.365284
EmoWorker_v2_P1,eda_scr_auc_medium,1671069307.365284,1671069312.365284
EmoWorker_v2_P1,eda_scr_amp_medium,1671069307.365284,1671069317.365284
EmoWorker_v2_P1,eda_scr_auc_low,1671069312.365284,1671069317.365284
EmoWorker_v2_P1,eda_peaks_medium,1671069312.365284,1671069322.365284
EmoWorker_v2_P1,eda_scr_amp_high,1671069317.365284,1671069322.365284
EmoWorker_v2_P1,eda_max_high,1671069317.365284,1671069327.365284
EmoWorker_v2_P1,eda_scr_auc_high,1671069317.365284,1671069327.365284
EmoWorker_v2_P1,eda_peaks_low,1671069322.365284,1671069327.365284
EmoWorker_v2_P1,eda_scr_amp_medium,1671069322.365284,1671069332.365284
EmoWorker_v2_P1,eda_max_medium,1671069327.365284,1671069332.365284
EmoWorker_v2_P1,eda_peaks_medium,1671069327.365284,1671069332.365284
EmoWorker_v2_P1,eda_scr_auc_low,1671069327.365284,1671069332.365284
EmoWorker_v2_P1,eda_std_medium,1671069327.365284,1671069332.365284
EmoWorker_v2_P1,eda_scr_amp_medium,1671069332.365284,1671069337.365284
EmoWorker_v2_P1,eda_std_medium,1671069332.365284,1671069337.365284
EmoWorker_v2_P1,emo_calm,1671069332.365284,1671069342.365284
EmoWorker_v2_P1,eda_peaks_medium,1671069332.365284,1671069347.365284
EmoWorker_v2_P1,eda_scr_auc_medium,1671069332.365284,1671069347.365284
EmoWorker_v2_P1,eda_max_medium,1671069332.365284,1671069362.365284
EmoWorker_v2_P1,eda_medium,1671069332.365284,1671069362.365284
EmoWorker_v2_P1,eda_scr_amp_high,1671069337.365284,1671069342.365284
EmoWorker_v2_P1,eda_std_low,1671069337.365284,1671069342.365284
EmoWorker_v2_P1,eda_scr_amp_medium,1671069342.365284,1671069347.365284
EmoWorker_v2_P1,eda_std_medium,1671069342.365284,1671069362.365284
EmoWorker_v2_P1,emo_neutral,1671069342.365284,1671069362.365284
EmoWorker_v2_P1,eda_peaks_high,1671069347.365284,1671069352.365284
EmoWorker_v2_P1,eda_scr_amp_high,1671069347.365284,1671069352.365284
EmoWorker_v2_P1,eda_scr_auc_high,1671069347.365284,1671069352.365284
